,dcp,rsi,stochrsi,willr,roc
1999-11-30,54.7697410508843,56.2044,0.0,-39.4783,10.0833
1999-12-01,54.9610578253683,56.8234,14.7226,-37.3913,6.6186
1999-12-02,55.9442134720221,59.9555,89.2214,-26.6667,10.8105
1999-12-03,59.4516876708949,68.6838,100.0,-4.9383,16.6893
1999-12-06,61.6465162226138,72.6945,100.0,-2.0938,23.3255
1999-12-07,61.976006223114,73.2484,100.0,-9.6726,23.2509
1999-12-08,62.858189127679,74.7267,100.0,-9.9125,26.1653
1999-12-09,60.2488408979115,63.5422,0.0,-36.8421,15.6837
1999-12-10,57.9264678298699,55.5702,0.0,-64.5987,4.8682
1999-12-13,58.2984726691443,56.5114,4.9132,-61.1521,1.6965
1999-12-14,58.0593267010393,55.6946,0.6493,-63.3678,3.0077
1999-12-15,56.8635968605145,51.673,0.0,-75.6,2.3923
1999-12-16,58.0274405719587,55.0734,70.2803,-64.65,3.9905
1999-12-17,58.4579033145476,56.2982,95.5947,-60.6,5.5764
1999-12-20,58.0327549268055,54.7118,65.6995,-65.0226,5.9577
1999-12-21,58.5216755727089,56.239,98.7194,-64.0,6.4784
1999-12-22,57.3950323451922,51.896,0.0,-80.1362,2.5933
1999-12-23,57.7245223456924,53.0382,25.9457,-76.6175,-2.9052
1999-12-27,58.3250444433782,55.1294,74.4499,-70.2043,-5.3879
1999-12-28,58.3569305724589,55.2433,77.074,-69.8638,-5.8395
1999-12-29,57.9264678298699,53.2761,41.2306,-74.4608,-7.8458
1999-12-30,57.7936089587005,52.6529,0.0,-48.4848,-4.0752
1999-12-31,57.3259457321841,50.4172,0.0,-59.1515,-1.0367
2000-01-03,61.6465162226138,65.1428,100.0,-0.0,5.7429
2000-01-04,59.5526604129837,56.4007,40.6332,-34.2609,2.5721
2000-01-05,61.6465162226138,61.9061,78.0199,-26.7857,8.4112
2000-01-06,60.5836452532584,57.9087,50.8743,-43.7928,4.4052
2000-01-07,60.3179275109196,56.9192,5.9315,-47.6009,3.1818
2000-01-10,62.7093871919693,63.0404,100.0,-13.3283,8.0586
2000-01-11,63.240822676647,64.2558,100.0,-14.6207,8.0639
2000-01-12,63.5065404189858,64.8777,100.0,-16.2549,10.6481
2000-01-13,62.8422460631387,61.9746,63.5214,-24.3823,8.8658
2000-01-14,63.5703126771471,63.8822,65.7084,-22.109,8.9932
2000-01-18,61.5136573514444,55.4238,0.0,-45.2966,5.4093
2000-01-19,63.5065404189858,60.8352,57.2396,-22.828,9.633
2000-01-20,63.240822676647,59.7929,51.6543,-31.7154,9.4253
2000-01-21,64.5694113883412,63.1889,91.8029,-23.0007,12.6356
2000-01-24,64.5694113883412,63.1889,100.0,-23.0007,4.7414
2000-01-25,63.3045949348083,57.7989,0.0,-39.8443,6.3002
2000-01-26,62.0450928361221,52.9549,0.0,-56.6171,0.6466
2000-01-27,60.3179275109196,47.1227,0.0,-79.6178,-0.4386
2000-01-28,59.2869426706448,44.007,0.0,-89.789,-1.7093
2000-01-31,59.6536331550725,45.39,10.0277,-82.6173,-4.8729
2000-02-01,58.4579033145476,41.7672,0.0,-94.3698,-7.563
2000-02-02,60.3179275109196,48.6351,100.0,-71.977,-5.0209
2000-02-03,62.2417239654529,54.5992,100.0,-48.8164,-0.9556
2000-02-04,61.4445707384363,51.9096,79.0396,-58.4133,-3.3439
2000-02-07,60.6474175114198,49.2945,58.66,-68.0102,-1.4082
2000-02-08,63.2036221927195,56.8086,100.0,-37.2361,-0.477
2000-02-09,62.4375821627766,54.2157,65.4928,-39.7079,-1.2701
2000-02-10,63.3685335880545,56.7965,99.8387,-26.3977,-1.8598
2000-02-11,61.3736376767448,50.2587,12.833,-41.1597,-4.9494
2000-02-14,61.7406985244258,51.368,16.9356,-34.7761,-2.4704
2000-02-15,62.3045891020227,53.0984,43.4346,-24.4877,0.4182
2000-02-16,61.5757871290909,50.5928,5.1097,-37.2436,2.0854
2000-02-17,62.1077593721068,52.3599,73.9942,-27.9327,4.7579
2000-02-18,59.8468773392892,44.9944,0.0,-67.504,0.3239
2000-02-22,59.0489189747653,42.7107,0.0,-79.5455,1.011
2000-02-23,57.8519814279795,39.4743,0.0,-97.7778,-4.0882
2000-02-24,58.7829328532574,43.0866,28.0334,-80.0173,-5.557
2000-02-25,57.4530022457176,39.4632,0.0,-79.3383,-6.4962
2000-02-28,55.591099395162,35.0226,0.0,-96.4579,-8.3372
2000-02-29,54.6601479698841,33.0218,0.0,-90.3775,-13.5174
2000-03-01,53.3302173623444,30.354,0.0,-99.0196,-14.5864
2000-03-02,54.8569776998,36.6786,69.431,-81.8455,-13.4318
2000-03-03,57.4530022457176,45.7068,100.0,-56.1177,-6.3881
2000-03-06,54.8250593652191,39.5582,59.9509,-81.6211,-11.2011
2000-03-07,54.7931410306381,39.4887,59.4984,-81.9308,-12.056
2000-03-08,56.5220508204398,45.1125,93.4175,-65.1523,-8.2073
2000-03-09,57.4530022457176,47.9194,100.0,-48.2968,-7.4946
2000-03-10,55.9900785774239,44.1027,54.7287,-58.7518,-6.4444
2000-03-13,57.2880908503827,48.0559,100.0,-28.7826,-2.982
2000-03-14,57.7828250363875,49.5213,100.0,-20.6957,-0.1195
2000-03-15,56.9210300027017,47.0323,54.0657,-34.7826,-3.1674
2000-03-16,57.9849744887335,50.3501,100.0,-17.3913,0.9259
2000-03-17,58.5169467317494,51.9701,100.0,-13.8638,5.2632
2000-03-20,59.9798704000432,56.2022,100.0,-4.4701,9.7324
2000-03-21,60.3788495823051,57.3071,100.0,-7.8341,13.217
2000-03-22,60.777828764567,58.4362,100.0,-7.794,10.7933
2000-03-23,61.3098010075829,59.957,100.0,-4.1695,6.713
2000-03-24,64.1664919525783,66.9501,100.0,-7.928,17.0386
2000-03-27,67.4913184714277,72.8853,100.0,-5.3592,23.1748
2000-03-28,65.1665997694482,64.2035,39.9142,-22.3301,15.2941
2000-03-29,63.3046969188926,58.2217,0.0,-35.9223,10.1852
2000-03-30,65.2995928302022,62.277,27.6556,-21.3592,16.6271
2000-03-31,62.9695544057925,55.5006,0.0,-44.6453,9.9174
2000-04-03,64.9006136479403,59.4397,45.2615,-28.2422,12.3182
2000-04-04,64.4697161310974,58.2016,39.8589,-34.3385,13.2617
2000-04-05,66.496530376988,62.1908,98.7272,-15.8074,14.6789
2000-04-06,65.2995928302022,58.632,46.806,-30.0382,11.5909
2000-04-07,65.4964225601181,59.047,21.1927,-30.8479,9.1973
2000-04-10,64.9644503171022,57.3718,0.0,-36.8611,7.5947
2000-04-11,63.5015266488084,52.9249,0.0,-53.3975,4.4814
2000-04-12,60.5118426430591,45.2122,0.0,-87.5604,-1.3015
2000-04-13,58.8467695224193,41.5781,0.0,-96.6027,-8.2905
2000-04-14,55.8570855166699,35.9851,0.0,-91.5241,-17.2381
2000-04-17,59.5117348261892,45.6158,56.8525,-64.1862,-8.6776
2000-04-18,59.3149050962733,45.2212,95.9028,-65.6586,-6.3025
2000-04-19,55.8570855166699,38.8614,29.8654,-91.3061,-14.4603
2000-04-20,55.325113273654,37.9765,20.6771,-92.5212,-12.1399
2000-04-24,56.6550438811938,41.5592,46.8984,-80.3738,-12.7049
2000-04-25,59.8468773392892,49.1509,100.0,-57.9439,-7.1706
2000-04-26,58.7829328532574,46.961,80.4027,-65.4206,-11.6
2000-04-27,58.8467695224193,47.1132,81.7652,-61.6612,-9.8819
2000-04-28,59.3149050962733,48.2856,88.6029,-57.5041,-9.4379
2000-05-01,59.5808912177812,48.9777,92.0934,-47.2263,-8.2869
2000-05-02,59.2457487046812,48.1042,56.6852,-44.9102,-6.7019
2000-05-03,57.5168389148795,43.7674,0.0,-50.4686,-4.9495
2000-05-04,57.2508527933716,43.1233,0.0,-54.0735,-2.712
2000-05-05,57.3838458541256,43.5704,7.6382,-52.2711,2.7333
2000-05-08,58.4531100625875,47.167,81.1852,-37.7794,-1.7789
2000-05-09,58.0536582853944,45.9878,70.8388,-37.9109,-2.1264
2000-05-10,54.8580440678498,37.8379,0.0,-85.2482,-1.7886
2000-05-11,55.6249914800605,40.5605,29.1837,-73.8872,0.542
2000-05-12,55.6249914800605,40.5605,29.1837,-79.7364,-1.8181
2000-05-15,55.4918408876628,40.2059,29.0558,-81.4488,-7.277
2000-05-16,58.0536582853944,49.3753,100.0,-39.054,-1.2406
2000-05-17,57.4518176077569,47.5312,79.8887,-48.8924,-2.3705
2000-05-18,56.4878073187976,44.6544,48.5141,-64.6513,-4.7663
2000-05-19,56.690196219242,45.4015,56.6625,-61.3428,-4.8517
2000-05-22,58.1868088777921,50.7014,100.0,-19.3417,-1.7874
2000-05-23,57.1855164229615,47.3872,45.1924,-37.703,-0.576
2000-05-24,58.3838717545407,51.4754,100.0,-11.6009,1.979
2000-05-25,56.7221523614175,46.1234,11.884,-56.0976,-1.1531
2000-05-26,56.9564974040374,46.9609,15.6487,-51.8049,-2.5604
2000-05-30,59.0869068824005,53.9668,100.0,-12.7805,1.7798
2000-05-31,57.153560280786,47.7966,21.3334,-48.1951,4.1845
2000-06-01,56.4558511766221,45.7632,0.0,-60.9756,1.4937
2000-06-02,57.9524638351722,50.6165,59.1608,-33.561,4.1842
2000-06-05,60.0828733135353,56.5736,100.0,-12.8372,8.2733
2000-06-06,59.8485282709153,55.7766,92.6271,-20.1252,3.0917
2000-06-07,64.4448867204837,65.9187,100.0,-4.0961,12.1721
2000-06-08,63.7791337584953,63.642,85.1218,-13.5665,12.9078
2000-06-09,63.7471776163198,63.5286,76.4338,-13.8845,12.4483
2000-06-12,63.2944656021677,61.847,59.8536,-19.1501,8.778
2000-06-13,63.5447887158753,62.439,14.5403,-16.5563,11.1204
2000-06-14,61.7818748725299,55.8644,0.0,-35.5493,5.8201
2000-06-15,62.2132827918984,57.0561,15.5487,-30.9859,9.6808
2000-06-16,60.3172183561552,50.5908,0.0,-53.8965,5.9005
2000-06-19,64.1093472276415,60.284,81.8113,-11.5407,8.5001
2000-06-20,61.9789377492784,53.8879,34.0146,-35.3361,8.4428
2000-06-21,60.9829713181437,51.1553,5.8241,-53.1654,8.0189
2000-06-22,59.5502709439445,47.4295,0.0,-75.703,2.7571
2000-06-23,59.58222708612,47.5213,0.7142,-90.7826,-0.8333
2000-06-26,60.9350371048805,51.3915,61.347,-68.6957,1.8154
2000-06-27,58.4531100625875,44.8556,0.0,-92.6254,-9.2975
2000-06-28,60.5994976120383,50.6955,89.3509,-58.0833,-4.9854
2000-06-29,60.7166701333483,51.0006,94.0184,-56.0302,-4.7539
2000-06-30,58.3519156123653,44.955,1.5214,-92.2121,-7.8088
2000-07-03,58.3199594701898,44.8776,0.3584,-90.3877,-8.2223
2000-07-05,55.9232488070313,39.3976,0.0,-80.1737,-9.4828
2000-07-06,53.9259899210659,35.5066,0.0,-93.9584,-13.3208
2000-07-07,55.9552049492068,41.7962,66.5676,-75.5437,-7.2318
2000-07-10,55.0231508024229,39.8728,46.592,-84.0019,-14.173
2000-07-11,54.325441698259,38.4464,46.7409,-87.4529,-12.3485
2000-07-12,55.7208599065868,42.8497,100.0,-70.6667,-8.6288
2000-07-13,55.3906464374406,42.0825,82.577,-74.6032,-6.9851
2000-07-14,55.3586902952651,42.0041,80.797,-74.9841,-7.0886
2000-07-17,56.1895499918267,44.8787,100.0,-63.792,-7.7878
2000-07-18,55.0231508024229,41.7502,0.0,-78.2093,-5.8679
2000-07-19,57.9205076929967,50.9053,100.0,-39.1093,-4.4208
2000-07-20,62.4476278345183,61.1737,100.0,-3.1443,2.8509
2000-07-21,61.1161219105414,57.3728,80.4318,-17.1814,4.7371
2000-07-24,59.9177665789621,54.1141,63.6544,-29.8147,2.7397
2000-07-25,59.6514653941668,53.3884,24.1817,-32.6221,6.6667
2000-07-26,58.5170223469384,50.2941,0.0,-47.2338,8.5136
2000-07-27,58.7513673895583,50.9268,8.9384,-44.6163,4.9971
2000-07-28,59.5502709439445,53.1178,73.9193,-35.693,8.2277
2000-07-31,59.7846159865644,53.7698,100.0,-33.0756,10.049
2000-08-01,58.8525618397806,50.7468,13.0259,-43.486,5.6203
2000-08-02,60.849820725746,56.4031,100.0,-21.1779,9.8558
2000-08-03,61.7818748725299,58.7821,100.0,-10.7674,11.6028
2000-08-04,61.7126365644831,58.5266,96.8204,-11.5407,9.8294
2000-08-07,61.946981607103,59.1734,100.0,-14.9444,12.5835
2000-08-08,63.3796819813022,62.975,100.0,-6.9004,9.4253
2000-08-09,63.3156998004512,62.6942,93.6884,-17.0828,1.3901
2000-08-10,63.848884640876,64.1294,100.0,-8.7902,4.4714
2000-08-11,64.3127554520457,65.3774,100.0,-9.1125,7.335
2000-08-14,65.715031582363,68.8999,100.0,-2.9453,10.165
2000-08-15,65.048550531832,65.4895,45.0445,-11.3127,11.1618
2000-08-16,65.2458289227892,66.0256,39.7478,-8.836,11.0541
2000-08-17,65.3151429520444,66.2241,24.0369,-8.6544,9.6807
2000-08-18,64.2167821807692,60.2195,0.0,-23.9668,7.4136
2000-08-21,64.749967021194,62.0198,29.9819,-17.2269,10.0206
2000-08-22,64.7126440823643,61.8089,26.4702,-20.1692,6.3481
2000-08-23,65.715031582363,65.2283,83.4161,-5.2275,6.3662
2000-08-24,66.5467999334258,67.8042,100.0,-6.3765,7.8333
2000-08-25,68.7808444148059,73.4857,100.0,-6.1453,11.0318
2000-08-28,70.1138065158681,76.186,100.0,-11.0313,10.6251
2000-08-29,70.8496015956543,77.5454,100.0,-8.3639,11.8989
2000-08-30,69.4793165557625,69.5794,18.2231,-26.162,8.8184
2000-08-31,70.391062632889,71.6651,26.1826,-14.9264,9.4512
2000-09-01,71.249490225973,73.5069,49.3029,-8.4845,8.4219
2000-09-05,69.9485192153363,66.4567,0.0,-24.2876,7.5328
2000-09-06,70.0818154254426,66.8079,4.9824,-22.6684,7.4119
2000-09-07,71.1161940158668,69.479,42.8686,-10.3517,8.8816
2000-09-08,69.0474368350184,59.2154,0.0,-36.0982,7.5224
2000-09-11,66.3815126328941,49.1412,0.0,-69.2767,2.5198
2000-09-12,66.6481050531065,50.0563,4.4992,-65.9589,2.9909
2000-09-13,68.0823722738494,54.771,27.6816,-59.1837,3.6024
2000-09-14,67.645160704701,53.1247,39.5411,-66.2018,1.6505
2000-09-15,66.6481050531065,49.4725,5.8852,-81.5422,-3.1008
2000-09-18,65.715031582363,46.267,0.0,-95.8983,-6.2738
2000-09-19,66.616113962681,49.6593,39.8902,-80.7754,-5.9753
2000-09-20,66.5148088430003,49.2826,43.9737,-82.3102,-4.2667
2000-09-21,64.7819581116195,43.2403,0.0,-89.9598,-7.9685
2000-09-22,66.0456061834264,48.2254,77.6619,-73.9919,-7.3037
2000-09-25,65.5817353722568,46.6072,52.4517,-79.8387,-6.2429
2000-09-26,63.5129781914084,40.1384,0.0,-95.3503,-9.3731
2000-09-27,62.9158111701326,38.4782,0.0,-85.6651,-11.531
2000-09-28,61.4495528589642,34.6848,0.0,-98.2382,-11.0039
2000-09-29,60.0472767286468,31.4876,0.0,-87.4868,-9.5422
2000-10-02,62.8145060504518,42.7103,100.0,-60.0845,-5.752
2000-10-03,58.9489159573717,34.2663,24.7593,-97.0818,-13.4153
2000-10-04,60.9803501993903,40.8811,83.7004,-68.9139,-9.8526
2000-10-05,60.351192087689,39.5535,71.8711,-74.4622,-9.448
2000-10-06,61.8494414892829,44.2005,100.0,-58.963,-5.8824
2000-10-09,62.8838200797071,47.2175,100.0,-48.2625,-5.6027
2000-10-10,61.2469426196028,43.2338,48.0205,-65.1958,-7.9198
2000-10-11,59.7167021275834,39.849,3.8558,-76.4644,-7.8189
2000-10-12,54.9820207446108,31.6044,0.0,-100.0,-16.7514
2000-10-13,58.1491386967344,40.476,56.8216,-68.32,-11.3333
2000-10-16,59.2474994680096,43.2264,99.9361,-53.4613,-6.7159
2000-10-17,60.2498869680083,45.6926,100.0,-40.1212,-4.2373
2000-10-18,50.8871611701479,31.7983,1.3759,-82.3289,-17.1887
2000-10-19,51.4203460105727,33.0469,8.9864,-78.9241,-14.3669
2000-10-20,50.5192636302547,31.9813,1.3171,-84.5467,-19.5739
2000-10-23,49.516876130256,30.7918,0.0,-91.0027,-16.0004
2000-10-24,48.7544218084485,29.8814,0.0,-95.7162,-20.049
2000-10-25,46.6856646276001,27.5052,0.0,-98.0882,-22.6433
2000-10-26,49.452893949405,34.9561,100.0,-82.0845,-20.0431
2000-10-27,49.9540876994044,36.2344,100.0,-77.6342,-20.5613
2000-10-30,49.751477460043,35.927,96.4786,-76.7773,-18.769
2000-10-31,52.5187067818479,43.035,100.0,-57.8564,-12.0536
2000-11-01,52.5506978722734,43.1135,100.0,-56.8511,-4.422
2000-11-02,54.3528626329094,47.5059,100.0,-44.3,-6.5285
2000-11-03,53.3824662233362,45.47,82.4172,-51.0583,-9.8992
2000-11-06,53.4837713430169,45.7315,60.3121,-14.7321,-11.2301
2000-11-07,54.5501410238666,48.5292,100.0,-7.186,7.1982
2000-11-08,53.3877980717404,45.76,9.4794,-22.1594,3.8262
2000-11-09,53.0888264025387,45.048,0.0,-25.4685,5.0863
2000-11-10,49.6506522067186,37.7694,0.0,-63.5235,0.2702
2000-11-13,52.0210704411039,44.4352,61.9508,-37.2868,6.7002
2000-11-14,53.1208590813817,47.258,100.0,-26.1639,13.7841
2000-11-15,53.0514549438885,47.0954,98.2864,-32.3074,7.2767
2000-11-16,52.453511605485,45.6385,82.9321,-40.5687,5.0034
2000-11-17,54.4235213543322,51.0151,100.0,-14.9217,9.3908
2000-11-20,55.122901509072,52.7998,100.0,-4.122,4.9586
2000-11-21,52.5869811006643,46.2234,8.1674,-46.0392,0.069
2000-11-22,52.5869811006643,46.2234,8.1674,-46.0392,-3.2489
2000-11-24,53.3557653928974,48.4796,34.3072,-34.7451,-0.05
2000-11-27,52.5549484218213,46.3004,1.172,-46.5098,-1.7366
2000-11-28,52.2506379728124,45.4641,0.0,-50.9804,-4.2154
2000-11-29,53.2863612554041,48.8505,100.0,-35.7647,-0.19
2000-11-30,49.9175911970773,40.1236,0.0,-85.2549,-5.9735
2000-12-01,51.0494125161982,43.7588,41.6559,-68.6275,2.8172
2000-12-04,52.5175769631711,48.1559,92.041,-49.505,0.9544
2000-12-05,55.1869668667581,55.0387,100.0,-11.04,3.8894
2000-12-06,51.6526946344089,46.2784,41.2657,-64.0,-2.6366
2000-12-07,49.7147175644047,42.3024,0.0,-93.04,-5.2214
2000-12-08,51.7861641295882,47.495,40.7697,-62.0,-4.846
2000-12-11,50.7184081681534,45.2351,23.0262,-78.0,-7.9903
2000-12-12,50.1151260499428,43.9623,31.9675,-87.04,-4.7005
2000-12-13,48.7163657404632,41.0765,0.0,-96.0171,-7.3604
2000-12-14,49.3516805375169,42.9096,28.5598,-87.5533,-7.5045
2000-12-15,46.8798254867953,37.9613,0.0,-97.133,-10.7985
2000-12-18,48.3159572549251,42.1363,69.5724,-81.7087,-7.5304
2000-12-19,48.1130836222525,41.7093,75.7441,-83.8876,-9.7084
2000-12-20,45.9135063416968,37.2961,0.0,-94.0321,-8.0214
2000-12-21,43.5430881073115,33.2171,0.0,-93.9247,-14.704
2000-12-22,47.515140283849,44.225,100.0,-63.791,-9.5253
2000-12-26,45.2781915446431,40.2057,63.487,-78.1609,-17.9549
2000-12-27,45.214126186957,40.0933,62.466,-75.5544,-12.4651
2000-12-28,45.5130978561587,40.9232,70.0052,-72.5977,-8.4515
2000-12-29,45.3796283609794,40.6525,13.5332,-72.8422,-12.3711
2001-01-02,45.2781915446431,40.4335,40.9926,-71.3164,-10.7263
2001-01-03,50.5155345354808,54.1611,100.0,-12.0773,0.799
2001-01-04,49.7520890230549,52.2701,86.2246,-33.3164,2.126
2001-01-05,50.184530187436,53.2655,93.4755,-29.2026,1.6876
2001-01-08,49.9496238759204,52.6235,88.7989,-31.4373,6.5482
2001-01-09,49.415745895203,51.1156,0.0,-36.516,2.2762
2001-01-10,49.8855585182343,52.408,60.1142,-32.0467,3.684
2001-01-11,50.0190280134136,52.7898,77.8759,-30.777,8.9419
2001-01-12,50.0830933710997,52.9848,100.0,-33.6926,15.0196
2001-01-16,49.5171827115393,50.9817,0.0,-39.705,4.2135
2001-01-17,51.6206619555658,57.4247,100.0,-17.3568,14.0078
2001-01-18,57.8243240915021,69.964,100.0,-6.0617,27.89
2001-01-19,59.3939253548112,72.1953,100.0,-8.9102,30.4985
2001-01-22,57.9577935866814,67.2711,76.7876,-17.8205,27.7176
2001-01-23,58.2247325770401,67.7119,69.6467,-16.1643,28.5933
2001-01-24,58.9614841904301,68.9548,34.1925,-15.2572,16.7195
2001-01-25,59.1269863644525,69.2412,40.0094,-13.9058,18.8432
2001-01-26,60.9635266181204,72.2958,100.0,-4.4167,21.4787
2001-01-29,61.3852902228872,72.9599,100.0,-2.1443,22.8944
2001-01-30,62.2555113314565,74.3274,100.0,-0.549,25.9831
2001-01-31,59.7943338403493,64.4068,0.0,-18.6275,19.863
2001-02-01,60.88878370082,66.5452,21.555,-10.826,21.7312
2001-02-02,58.8707249337082,59.4525,0.0,-25.9824,17.5461
2001-02-05,59.9117869961071,61.7193,15.2387,-20.1872,20.9919
2001-02-06,60.9635266181204,63.914,62.9032,-19.3208,18.0991
2001-02-07,62.485078863165,66.8731,100.0,-6.5908,8.0602
2001-02-08,60.9832135684469,61.5114,27.7458,-38.3194,2.6758
2001-02-09,59.8608231346718,57.7828,0.0,-57.9464,3.2835
2001-02-12,61.4107908765517,61.2739,38.4043,-35.1775,5.472
2001-02-13,60.7961484961511,59.1838,15.4122,-48.7336,3.1116
2001-02-14,61.5176852035779,60.8712,82.8283,-33.9492,4.0433
2001-02-15,62.415597550598,62.9252,100.0,-19.6588,2.3819
2001-02-16,61.4642380400648,59.3692,4.9534,-38.4721,0.1286
2001-02-20,59.5935873171063,53.024,0.0,-75.4645,-4.2758
2001-02-21,57.4610454929336,46.8736,0.0,-98.0617,-3.9022
2001-02-22,58.2039610657657,49.0891,13.8022,-63.827,-4.4094
2001-02-23,55.5850500536238,42.3797,0.0,-79.6085,-5.5812
2001-02-26,56.2798631792941,44.5452,20.3447,-72.5394,-6.0621
2001-02-27,54.8314450480891,41.0793,0.0,-87.2757,-10.0586
2001-02-28,53.3937163495867,37.9249,0.0,-95.9058,-14.5497
2001-03-01,56.6807169056424,47.7948,100.0,-59.5553,-7.0552
2001-03-02,54.6764482739011,43.2764,54.2202,-77.2942,-8.6607
2001-03-05,56.071419241593,47.0298,92.2495,-64.948,-8.6945
2001-03-06,56.6539933238858,48.5607,100.0,-59.7919,-6.8132
2001-03-07,57.4824243583389,50.7408,100.0,-52.4598,-6.5595
2001-03-08,56.9051949923974,49.1769,79.048,-50.8493,-8.8286
2001-03-09,53.0676886521568,40.2867,0.0,-90.1105,-13.6609
2001-03-12,51.036696438659,36.5234,0.0,-97.1481,-14.3587
2001-03-13,52.5866641805389,41.0492,31.8326,-74.9102,-8.4829
2001-03-14,50.7534264720396,37.6316,8.7584,-89.243,-12.8007
2001-03-15,51.0741094531182,38.5947,45.7669,-85.259,-8.1154
2001-03-16,48.1558943253029,33.5219,0.0,-90.5941,-14.4349
2001-03-19,49.4920734131304,37.5682,53.7552,-78.2178,-9.7378
2001-03-20,47.1938453820672,33.7618,4.7286,-99.0148,-11.6116
2001-03-21,47.6107332574693,35.0474,30.0715,-93.5593,-16.0019
2001-03-22,47.6214226901719,35.0822,38.5602,-93.012,-12.9032
2001-03-23,49.9784426010997,42.4077,100.0,-71.759,-10.8665
2001-03-26,50.9885939914972,45.2587,100.0,-62.3786,-10.0
2001-03-27,53.1799276955343,50.9333,100.0,-39.8172,-7.4849
2001-03-28,50.4594670727176,44.7336,60.8882,-61.0599,-11.3271
2001-03-29,50.7961842028501,45.616,37.631,-40.1619,-4.2804
2001-03-30,51.4054818668994,47.2569,40.701,-30.9312,0.7226
2001-04-02,50.5930849815003,45.2945,9.047,-43.2389,-3.791
2001-04-03,48.3108910994909,40.2392,0.0,-77.8138,-4.8126
2001-04-04,49.1713904320518,42.8301,36.9194,-64.7773,-3.7254
2001-04-05,52.4904592862153,51.5546,100.0,-14.4939,9.0011
2001-04-06,52.3514966610813,51.2023,96.8864,-16.5992,5.7775
2001-04-09,51.3092769725758,48.5239,73.2167,-32.3887,8.7203
2001-04-10,52.9394154597254,52.6922,100.0,-7.6923,11.1922
2001-04-11,52.0735714108132,50.3596,44.0401,-37.931,9.349
2001-04-12,51.416171299602,48.6005,1.8368,-48.2759,2.8767
2001-04-16,51.7101306989241,49.4508,22.2363,-43.6501,1.4151
2001-04-17,53.2868220225605,53.8598,100.0,-18.8394,0.201
2001-04-18,56.9212291414513,62.072,100.0,-17.5439,12.8058
2001-04-19,61.1809680734454,69.0296,100.0,-5.5319,20.444
2001-04-20,61.3733778620925,69.3035,100.0,-5.9583,19.3907
2001-04-23,59.8608231346718,64.4758,68.7403,-16.6983,18.3182
2001-04-24,60.2189191302096,65.0958,41.8139,-14.1556,24.6487
2001-04-25,61.3840672947952,67.1071,54.503,-6.8584,24.837
2001-04-26,60.7908037797997,65.0516,11.9263,-12.9258,15.8131
2001-04-27,62.105604002222,67.4324,100.0,-3.0303,18.632
2001-04-30,61.5390640689831,65.3661,13.2078,-12.7074,19.9375
2001-05-01,63.3402334793746,68.6547,100.0,-0.5957,19.6466
2001-05-02,61.6780266941172,62.7345,0.0,-14.916,18.444
2001-05-03,60.7694249143945,59.7038,0.0,-22.1053,18.1913
2001-05-04,61.9238836462775,62.2024,27.9141,-14.0774,19.7519
2001-05-07,61.9452625116827,62.2491,28.4356,-18.3183,16.2487
2001-05-08,62.9821374838368,64.5367,100.0,-13.0588,10.6479
2001-05-09,62.5968601772237,63.0088,68.3855,-23.624,2.3143
2001-05-10,61.6443690580969,59.2728,0.0,-47.2414,0.4415
2001-05-11,59.8303550727935,52.8461,0.0,-89.2947,-0.0509
2001-05-14,60.2316856005155,54.0336,10.1574,-79.8489,0.0212
2001-05-15,60.7774951182174,55.6686,27.7734,-67.0025,-0.9882
2001-05-16,61.9654334802745,59.0803,97.0047,-39.0428,1.9322
2001-05-17,61.5748050999584,57.5129,74.8583,-48.2368,-0.8547
2001-05-18,62.8430095675599,61.1193,100.0,-18.3879,2.1189
2001-05-21,63.6991813600335,63.3793,100.0,-9.6197,0.5667
2001-05-22,63.1480207686286,60.9242,58.1506,-21.1409,2.3833
2001-05-23,62.821605272748,59.4554,33.1119,-27.9642,3.377
2001-05-24,63.9988414873992,62.9269,88.4724,-3.3557,3.3508
2001-05-25,63.0356482208664,58.5125,0.0,-23.4899,1.7602
2001-05-29,61.6818265740176,52.8957,0.0,-51.7897,-2.0646
2001-05-30,60.2798452638421,47.7805,0.0,-81.0962,-3.7015
2001-05-31,59.8250039990906,46.2189,0.0,-90.604,-2.9514
2001-06-01,60.4082710327132,48.5414,18.8922,-78.764,0.9659
2001-06-04,60.8096015604352,50.1371,58.6835,-75.7869,0.9595
2001-06-05,62.5915091035208,56.5754,100.0,-35.4722,2.9847
2001-06-06,62.8751160097776,57.5157,100.0,-29.0557,1.468
2001-06-07,62.7413391672036,56.8899,93.0274,-32.0823,1.8945
2001-06-08,62.1259656913633,53.9806,52.091,-46.0048,-1.141
2001-06-11,62.8002009779362,56.5994,74.0818,-30.7506,-1.4113
2001-06-12,62.7413391672036,56.2982,65.5611,-32.0823,-0.644
2001-06-13,62.3614129342935,54.29,10.6325,-40.678,-0.7325
2001-06-14,61.9386781117597,52.0645,0.0,-50.2421,-3.2191
2001-06-15,60.7881972656233,46.4802,0.0,-73.3696,-3.5654
2001-06-18,61.1467192037216,48.3398,18.9399,-64.2663,-0.8675
2001-06-19,61.4517304047903,49.9335,44.2175,-56.5217,1.9441
2001-06-20,60.5152925067724,45.3116,0.0,-81.6298,1.1538
